Bot,Humain
,28.0
,16.0
,17.0
,100.0
,100.0
,100.0
,7.0
,100.0
,18.0
,23.0
,100.0
,7.0
,14.5
,100.0
,100.0
,34.5
,25.0
,29.0
,29.0
,100.0
,100.0
,8.0
,14.0
,26.0
,3.0
,19.0
,1.0
,1.0
,4.0
,100.0
,31.0
,5.0
,35.0
,100.0
,100.0
,24.0
,31.0
,25.0
,12.0
,100.0
,7.0
,100.0
,100.0
,61.5
,31.0
,100.0
,100.0
,55.5
,100.0
,100.0
,5.0
,28.0
,100.0
,100.0
,15.0
,100.0
,9.0
,31.0
,100.0
,100.0
,27.0
,100.0
,100.0
,100.0
,100.0
,34.0
,24.0
,6.0
,100.0
,50.0
,100.0
,26.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,26.0
,38.0
,100.0
,100.0
,17.0
,25.0
,67.5
,100.0
,100.0
,100.0
,100.0
,7.0
,100.0
,21.0
,100.0
,82.0
,100.0
,100.0
,100.0
,72.0
,29.0
,100.0
,21.0
,30.0
,100.0
,19.5
,100.0
,11.0
,27.0
,23.0
,100.0
,100.0
,100.0
,63.5
,15.0
,15.5
,100.0
,1.0
,100.0
,34.0
,19.5
,100.0
,100.0
,100.0
,100.0
,36.5
,100.0
,96.0
,100.0
,100.0
,10.0
,20.5
,20.0
,15.0
,28.0
,100.0
,20.0
,15.0
,19.5
,30.0
,48.0
,100.0
,100.0
,6.0
,36.0
,100.0
,100.0
,100.0
,34.0
,21.0
,19.0
,100.0
,100.0
,25.0
,87.5
,52.5
,100.0
,24.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,9.0
,10.5
,100.0
,100.0
,19.5
,15.0
,100.0
,100.0
,4.0
,100.0
,100.0
,100.0
,100.0
,29.0
,6.5
,100.0
,28.0
,100.0
,100.0
,100.0
,100.0
,23.0
,41.0
,100.0
,100.0
,36.0
,100.0
,100.0
,12.0
,28.0
,28.0
,100.0
,26.5
,23.0
,100.0
,53.0
,26.0
,100.0
,30.0
,100.0
,32.0
,100.0
,46.0
,100.0
,100.0
,15.0
,100.0
,20.0
,100.0
,100.0
,100.0
,33.0
,15.0
,100.0
,22.5
,12.0
,4.0
,100.0
,100.0
,30.0
,50.0
,10.5
,3.0
,12.0
,100.0
,28.0
,32.0
,100.0
,22.0
,7.0
,100.0
,16.0
,33.0
,100.0
,34.0
,15.5
,12.0
,100.0
,13.0
,100.0
,100.0
,100.0
,0.0
,100.0
,31.0
,11.0
,0.0
,8.5
,100.0
,34.0
,100.0
,100.0
,19.0
,50.0
,24.5
,100.0
,100.0
,17.0
,15.0
,21.0
,100.0
,100.0
,100.0
,0.0
,100.0
,0.0
,100.0
,100.0
,100.0
,100.0
,17.0
,100.0
,12.0
,100.0
,31.0
,30.0
,100.0
,21.0
,100.0
,100.0
,100.0
,7.0
,100.0
,100.0
,28.0
,22.0
,26.0
,100.0
,100.0
,10.0
,15.0
,23.0
,100.0
,100.0
,19.0
,100.0
,9.0
,100.0
,4.0
,21.0
,8.0
,100.0
,100.0
,16.0
,100.0
,100.0
,100.0
,100.0
,100.0
,15.0
,100.0
,100.0
,91.0
,100.0
,100.0
,13.0
,5.0
,29.0
,100.0
,19.5
,33.0
,100.0
,25.0
,100.0
,22.0
,100.0
,100.0
,100.0
,100.0
,100.0
,17.0
,35.5
,10.0
,100.0
,10.5
,100.0
,41.0
,12.0
,25.0
,4.0
,15.0
,100.0
,14.0
,100.0
,14.0
,100.0
,15.0
,23.0
,100.0
,16.0
,28.0
,100.0
,100.0
,19.0
,100.0
,21.0
,92.0
,29.0
,100.0
,100.0
,37.0
,27.0
,42.0
,100.0
,20.0
,100.0
,100.0
,100.0
,100.0
,21.0
,20.0
,100.0
,100.0
,11.0
,100.0
,100.0
,100.0
,100.0
,27.0
,40.0
,100.0
,100.0
,71.0
,100.0
,100.0
,62.5
,100.0
,19.0
,100.0
,36.0
,100.0
,100.0
,100.0
,100.0
,4.0
,100.0
,100.0
,41.0
,6.0
,35.0
,14.0
,18.0
,20.0
,100.0
,22.0
,26.0
,100.0
,30.0
,20.0
,6.5
,5.0
,18.0
,100.0
,9.0
,100.0
,100.0
,100.0
,37.0
,100.0
,16.0
,100.0
,100.0
,24.0
,100.0
,24.0
,17.0
,100.0
,13.0
,100.0
,7.0
,22.0
,34.0
,100.0
,100.0
,20.0
,100.0
,100.0
,100.0
,12.5
,100.0
,100.0
,12.0
,19.0
,12.0
,15.0
,33.0
,29.0
,100.0
,14.0
,100.0
,100.0
,100.0
,50.0
,22.0
,3.5
,2.0
,41.0
,100.0
,100.0
,29.0
,30.0
,100.0
,27.0
,27.0
,100.0
,1.0
,8.0
,100.0
,22.0
,100.0
,100.0
,100.0
,29.0
,14.0
,100.0
,50.0
,100.0
,100.0
,100.0
,100.0
,8.0
,100.0
,18.0
,100.0
,100.0
,100.0
,100.0
,100.0
,11.0
,100.0
,20.0
,27.0
,9.0
,13.0
,100.0
,100.0
,25.0
,9.0
,100.0
,100.0
,100.0
,38.0
,100.0
,24.5
,100.0
,27.0
,18.0
,100.0
,14.0
,100.0
,19.0
,100.0
,25.0
,30.0
,4.0
,100.0
,0.0
,100.0
,26.0
,19.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,29.0
,14.0
,100.0
,32.0
,100.0
,100.0
,100.0
,100.0
,19.0
,10.0
,3.0
,100.0
,22.0
,0.0
,100.0
,32.0
,0.0
,100.0
,100.0
,100.0
,100.0
,7.0
,13.0
,16.5
,100.0
,10.0
,12.0
,100.0
,30.0
,100.0
,22.0
,19.0
,100.0
,100.0
,100.0
,15.0
,100.0
,18.0
,0.0
,17.0
,35.0
,100.0
,26.5
,100.0
,4.0
,100.0
,15.0
,13.0
,100.0
,100.0
,20.0
,29.0
,56.5
,100.0
,100.0
,100.0
,19.0
,100.0
,19.0
,37.0
,28.0
,18.0
,100.0
,33.0
,100.0
,100.0
,20.0
,18.0
,21.0
,7.0
,6.0
,100.0
,51.0
,22.0
,30.0
,39.0
,100.0
,100.0
,18.0
,19.0
,4.0
,90.0
,22.0
,100.0
,22.0
,100.0
,100.0
,5.0
,100.0
,12.0
,7.0
,100.0
,100.0
,100.0
,18.0
,30.0
,29.0
,100.0
,56.5
,63.0
,22.0
,50.0
,100.0
,41.0
,20.5
,12.0
,100.0
,36.0
,38.0
,8.0
,100.0
,10.0
,100.0
,0.0
,100.0
,100.0
,100.0
,100.0
,100.0
,23.0
,0.0
,28.5
,43.0
,19.0
,19.0
,100.0
,100.0
,100.0
,9.0
,7.0
,82.0
,100.0
,16.0
,5.0
,31.0
,24.0
,5.0
,100.0
,100.0
,100.0
,3.0
,4.0
,22.0
,100.0
,18.0
,27.0
,11.0
,100.0
,100.0
,19.0
,100.0
,10.0
,100.0
,23.0
,17.0
,100.0
,100.0
,13.0
,21.0
,100.0
,6.0
,100.0
,100.0
,20.0
,4.0
,16.0
,27.0
,50.0
,34.0
,13.5
,100.0
,100.0
,100.0
,40.0
,100.0
,100.0
,30.0
,26.0
,57.0
,100.0
,5.0
,100.0
,25.0
,10.0
,100.0
,100.0
,100.0
,100.0
,17.0
,18.0
,100.0
,100.0
,42.0
,37.0
,100.0
,100.0
,100.0
,100.0
,2.0
,30.0
,41.0
,100.0
,29.0
,100.0
,30.0
,100.0
,18.5
,100.0
,33.0
,100.0
,6.0
,100.0
,22.0
,100.0
,12.0
,100.0
,25.0
,7.0
,23.0
,17.0
,21.5
,100.0
,100.0
,2.0
,11.0
,100.0
,45.0
,100.0
,100.0
,100.0
,11.0
,26.0
,100.0
,24.0
,100.0
,100.0
,100.0
,100.0
,100.0
,18.0
,100.0
,21.0
,17.0
,100.0
,31.0
,19.0
,28.0
,24.0
,100.0
,58.0
,100.0
,100.0
,100.0
,100.0
,22.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,100.0
,23.0
,100.0
,20.0
,27.0
,16.0
,28.0
,10.0
,100.0
,19.0
,100.0
,15.0
,100.0
,32.0
,20.0
,17.0
,2.0
,100.0
,12.0
,25.0
,36.5
,100.0
,100.0
,23.5
,30.0
,21.0
